Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Pz_Col1,Pz_Col2
57.1778182983398,119.410888671875,-21.3119869232178,140.810073852539,-36.2692489624023,105.408798217773,-9.62955856323242,154.52375793457,-25.3053588867188,61.8014984130859,39.743522644043,202.669692993164,105.609931945801,46.9647483825684,54.071102142334,159.794235229492,173.143493652344,37.7856559753418,39.2775764465332,81.4982452392578,-18.2340145111084,68.525032043457,67.5250015258789,58.0444869995117,8.41865539550781,156.885589599609,153.272354125977,23.7696170806885,38.4058113098145,180.242309570312,84.0086975097656,169.268249511719
115.85213470459,136.661254882812,20.3076915740967,160.642425537109,14.0074224472046,83.9657745361328,40.743091583252,170.742141723633,38.0969619750977,63.3598480224609,87.9659042358398,204.615249633789,149.259506225586,-4.74799728393555,92.7891616821289,152.639343261719,159.701675415039,-73.7362289428711,89.4597549438477,85.7625350952148,-10.6698045730591,46.3252601623535,121.178665161133,74.5784301757812,15.9063148498535,127.342681884766,51.3554573059082,1.66746616363525,119.822692871094,189.178894042969,86.3500823974609,153.035980224609
173.652038574219,130.249328613281,63.2959213256836,127.778831481934,74.2192535400391,43.8481941223145,22.4188709259033,164.869140625,116.644752502441,50.3654251098633,44.5098457336426,185.417984008789,32.9061737060547,-67.9852523803711,50.5850982666016,117.540229797363,-4.94629955291748,-132.630416870117,156.182632446289,100.277862548828,37.4441261291504,36.1114921569824,127.506217956543,115.870071411133,19.4491271972656,98.1329956054688,-46.7348976135254,-71.9376983642578,175.915573120117,146.667449951172,-3.54523921012878,119.925674438477
168.231643676758,118.407806396484,67.1430816650391,80.6982879638672,114.540466308594,-32.028003692627,-24.1275539398193,138.891983032227,120.406799316406,47.2540626525879,27.7481079101562,169.102890014648,-19.4095039367676,-48.9317207336426,21.7859191894531,81.8440399169922,14.1381425857544,-57.5895004272461,133.369888305664,105.583145141602,84.7405014038086,-17.4560413360596,61.8603858947754,121.640319824219,41.179859161377,87.6567230224609,-3.54648947715759,-71.7393112182617,184.379684448242,123.706497192383,-0.93566220998764,169.981246948242
128.308044433594,118.666786193848,66.0376205444336,68.9817352294922,124.646911621094,-72.3865661621094,-52.7673683166504,122.025657653809,68.8282470703125,32.0073204040527,67.1977691650391,118.789505004883,32.765552520752,23.4347362518311,42.49951171875,77.1470031738281,49.5086402893066,32.7784004211426,68.4991912841797,114.739906311035,69.322021484375,-93.9795684814453,1.47561490535736,105.684127807617,14.1115446090698,40.531494140625,75.4335174560547,22.0119380950928,165.847244262695,147.185150146484,66.7827758789062,227.755310058594
123.337074279785,146.222473144531,80.7263565063477,94.6296844482422,115.19686126709,-72.6166915893555,-62.9983901977539,113.45133972168,54.5487976074219,19.9139289855957,24.0387649536133,60.6479530334473,8.99539470672607,27.0840320587158,23.075101852417,80.2193908691406,-80.8756790161133,27.7822723388672,75.4458999633789,149.394180297852,26.2516994476318,-106.897567749023,-7.13472461700439,117.39176940918,-23.0734157562256,3.01186561584473,38.1340599060059,28.7499237060547,149.303802490234,165.201538085938,44.516845703125,178.037216186523
145.484786987305,169.326507568359,90.961540222168,116.295387268066,108.625465393066,-87.1396255493164,-37.7377090454102,122.712364196777,69.2736663818359,36.3094024658203,-87.557746887207,43.2422256469727,-45.7416725158691,-51.9897499084473,-68.5586318969727,40.299186706543,-103.311752319336,-57.8381614685059,131.398468017578,155.768203735352,12.7744731903076,-69.1557693481445,39.604923248291,112.856887817383,-6.3076639175415,11.2528638839722,-14.7992877960205,-74.1429443359375,151.748458862305,164.227951049805,-29.3978672027588,100.587982177734
132.685745239258,157.636505126953,93.8413696289062,127.239837646484,118.990737915039,-94.7100677490234,17.1210498809814,166.460784912109,45.4817276000977,43.1575241088867,-132.637680053711,77.3236465454102,-26.012975692749,-62.0570297241211,-130.632568359375,38.2554244995117,8.62747287750244,-50.143798828125,142.133651733398,127.090797424316,39.4775047302246,-70.7027206420898,88.5974807739258,102.666297912598,-11.8228349685669,14.0455722808838,22.2322387695312,-74.7099151611328,162.669982910156,161.487060546875,-37.9064521789551,124.108047485352
92.1317520141602,147.87907409668,93.1746826171875,178.618896484375,140.000579833984,-71.6829376220703,77.24951171875,199.252792358398,12.4941082000732,52.513599395752,-55.7415390014648,122.190361022949,11.6850366592407,29.1409225463867,-62.6846733093262,114.244506835938,43.292594909668,56.585018157959,108.64527130127,141.842041015625,84.4063491821289,-93.9753952026367,91.8501052856445,155.274002075195,-11.6316299438477,12.2607679367065,45.8388519287109,10.8722286224365,156.298416137695,164.608139038086,20.3461894989014,193.864776611328
87.5653610229492,151.71208190918,104.01114654541,251.271484375,136.146530151367,-22.3964424133301,125.545715332031,233.448318481445,27.8158531188965,108.578773498535,98.1703643798828,152.709655761719,37.8855171203613,54.7648696899414,80.6459655761719,145.039428710938,52.5221214294434,23.7588939666748,86.4089965820312,178.849899291992,98.2093276977539,-52.0564460754395,71.867790222168,211.67236328125,83.4240798950195,67.0336456298828,22.5358352661133,-23.3734073638916,152.070190429688,171.562530517578,106.079803466797,190.323791503906
119.410888671875,133.486083984375,140.810073852539,272.244354248047,105.408798217773,53.9238128662109,154.52375793457,324.830078125,61.8014984130859,157.78955078125,202.669692993164,200.548934936523,46.9647483825684,-1.90679860115051,159.794235229492,111.209617614746,37.7856559753418,-112.331481933594,81.4982452392578,181.722946166992,68.525032043457,35.5558586120605,58.0444869995117,217.894729614258,156.885589599609,142.713760375977,23.7696170806885,-76.8293304443359,180.242309570312,160.065704345703,169.268249511719,134.968353271484
136.661254882812,99.6330718994141,160.642425537109,255.385513305664,83.9657745361328,107.268547058105,170.742141723633,375.918487548828,63.3598480224609,162.313522338867,204.615249633789,225.552764892578,-4.74799728393555,-14.4562520980835,152.639343261719,109.930786132812,-73.7362289428711,-125.051956176758,85.7625350952148,189.331832885742,46.3252601623535,83.447380065918,74.5784301757812,221.452621459961,127.342681884766,156.661926269531,1.66746616363525,1.71838676929474,189.178894042969,124.263702392578,153.035980224609,98.7483978271484
130.249328613281,77.0350494384766,127.778831481934,237.660278320312,43.8481941223145,104.226432800293,164.869140625,307.736999511719,50.3654251098633,138.774200439453,185.417984008789,173.574462890625,-67.9852523803711,5.79149913787842,117.540229797363,140.437973022461,-132.630416870117,-31.3020401000977,100.277862548828,190.341079711914,36.1114921569824,74.6176223754883,115.870071411133,206.364227294922,98.1329956054688,144.963348388672,-71.9376983642578,67.7269439697266,146.667449951172,84.7079391479492,119.925674438477,75.8902587890625
118.407806396484,67.9607925415039,80.6982879638672,203.991119384766,-32.028003692627,79.2531661987305,138.891983032227,231.113006591797,47.2540626525879,65.3649978637695,169.102890014648,130.140579223633,-48.9317207336426,9.24141025543213,81.8440399169922,151.300445556641,-57.5895004272461,48.1235313415527,105.583145141602,141.795288085938,-17.4560413360596,55.5762557983398,121.640319824219,145.455215454102,87.6567230224609,161.681549072266,-71.7393112182617,55.0097694396973,123.706497192383,51.9278755187988,169.981246948242,61.4124641418457
118.666786193848,51.8641357421875,68.9817352294922,139.621963500977,-72.3865661621094,46.9328804016113,122.025657653809,187.129913330078,32.0073204040527,-6.86186838150024,118.789505004883,131.001113891602,23.4347362518311,-0.272853910923004,77.1470031738281,134.090454101562,32.7784004211426,35.9082794189453,114.739906311035,95.1742935180664,-93.9795684814453,60.9730644226074,105.684127807617,101.568977355957,40.531494140625,164.048919677734,22.0119380950928,11.1770544052124,147.185150146484,30.1072578430176,227.755310058594,59.8440208435059
146.222473144531,5.41257667541504,94.6296844482422,42.8505973815918,-72.6166915893555,18.552526473999,113.45133972168,105.220481872559,19.9139289855957,14.6820774078369,60.6479530334473,100.129898071289,27.0840320587158,-20.081298828125,80.2193908691406,112.747489929199,27.7822723388672,-20.4929389953613,149.394180297852,67.4216079711914,-106.897567749023,70.0595779418945,117.39176940918,92.2206039428711,3.01186561584473,136.77587890625,28.7499237060547,-79.0105285644531,165.201538085938,8.03940010070801,178.037216186523,46.5096015930176
169.326507568359,-30.4184837341309,116.295387268066,-43.3570175170898,-87.1396255493164,7.34877634048462,122.712364196777,29.5514011383057,36.3094024658203,51.3651924133301,43.2422256469727,62.5436058044434,-51.9897499084473,13.5841360092163,40.299186706543,99.8763427734375,-57.8381614685059,50.8998260498047,155.768203735352,37.6306114196777,-69.1557693481445,52.3988456726074,112.856887817383,74.5791549682617,11.2528638839722,115.789482116699,-74.1429443359375,-64.5796432495117,164.227951049805,-13.7268047332764,100.587982177734,38.2107315063477
157.636505126953,-10.5588817596436,127.239837646484,-62.9253196716309,-94.7100677490234,-0.897096872329712,166.460784912109,17.9159698486328,43.1575241088867,-2.30622792243958,77.3236465454102,61.1591911315918,-62.0570297241211,83.2462768554688,38.2554244995117,66.4025268554688,-50.143798828125,156.147003173828,127.090797424316,37.2209320068359,-70.7027206420898,33.2338943481445,102.666297912598,50.8579711914062,14.0455722808838,97.5990219116211,-74.7099151611328,95.1308898925781,161.487060546875,2.63600564002991,124.108047485352,50.6941223144531
147.87907409668,-2.75111889839172,178.618896484375,-61.4194755554199,-71.6829376220703,9.31799793243408,199.252792358398,-2.28053021430969,52.513599395752,-52.7742385864258,122.190361022949,53.1023445129395,29.1409225463867,50.888427734375,114.244506835938,33.7664413452148,56.585018157959,83.8928985595703,141.842041015625,24.3414573669434,-93.9753952026367,24.2138175964355,155.274002075195,27.0249786376953,12.2607679367065,81.6748046875,10.8722286224365,100.021499633789,164.608139038086,16.8688068389893,193.864776611328,48.526294708252
151.71208190918,-60.1025886535645,251.271484375,-83.6537017822266,-22.3964424133301,18.3793563842773,233.448318481445,-74.6512908935547,108.578773498535,5.6244158744812,152.709655761719,52.6327476501465,54.7648696899414,-1.35856556892395,145.039428710938,59.8910522460938,23.7588939666748,1.88989269733429,178.849899291992,-50.8416442871094,-52.0564460754395,-15.8040113449097,211.67236328125,-9.59201335906982,67.0336456298828,87.2172698974609,-23.3734073638916,-32.5926742553711,171.562530517578,-47.4287223815918,190.323791503906,55.82177734375
133.486083984375,-106.999603271484,272.244354248047,-77.2691650390625,53.9238128662109,-20.9754180908203,324.830078125,-117.417335510254,157.78955078125,77.228630065918,200.548934936523,88.1118087768555,-1.90679860115051,88.7485580444336,111.209617614746,102.16291809082,-112.331481933594,88.518310546875,181.722946166992,-95.3632507324219,35.5558586120605,-40.5931205749512,217.894729614258,-29.3227710723877,142.713760375977,85.8234558105469,-76.8293304443359,1.99005401134491,160.065704345703,-103.844192504883,134.968353271484,113.838485717773
99.6330718994141,-71.7798538208008,255.385513305664,-45.6217002868652,107.268547058105,-21.8274707794189,375.918487548828,-57.2881774902344,162.313522338867,63.086799621582,225.552764892578,110.616188049316,-14.4562520980835,173.506744384766,109.930786132812,104.079193115234,-125.051956176758,163.79377746582,189.331832885742,-67.9801483154297,83.447380065918,58.7493133544922,221.452621459961,-1.13657093048096,156.661926269531,44.4780616760254,1.71838676929474,76.5906143188477,124.263702392578,-51.8096351623535,98.7483978271484,171.552062988281
77.0350494384766,21.4072208404541,237.660278320312,-33.1911926269531,104.226432800293,67.8139343261719,307.736999511719,57.410961151123,138.774200439453,63.2955169677734,173.574462890625,104.777549743652,5.79149913787842,104.521789550781,140.437973022461,86.8868026733398,-31.3020401000977,86.3480987548828,190.341079711914,-49.7827339172363,74.6176223754883,206.489822387695,206.364227294922,41.4844284057617,144.963348388672,12.0332384109497,67.7269439697266,-45.7689628601074,84.7079391479492,30.2238693237305,75.8902587890625,186.848922729492
67.9607925415039,95.4867477416992,203.991119384766,8.39644813537598,79.2531661987305,116.615425109863,231.113006591797,135.107208251953,65.3649978637695,140.614730834961,130.140579223633,110.490715026855,9.24141025543213,29.5071353912354,151.300445556641,76.802864074707,48.1235313415527,6.34619092941284,141.795288085938,-50.6437911987305,55.5762557983398,223.204040527344,145.455215454102,62.6654663085938,161.681549072266,42.2749862670898,55.0097694396973,-158.573364257812,51.9278755187988,80.4695053100586,61.4124641418457,186.08740234375
51.8641357421875,107.894638061523,139.621963500977,94.18798828125,46.9328804016113,89.2439727783203,187.129913330078,176.560150146484,-6.86186838150024,181.596038818359,131.001113891602,135.091690063477,-0.272853910923004,67.3956298828125,134.090454101562,83.2580490112305,35.9082794189453,82.0088806152344,95.1742935180664,-18.4707641601562,60.9730644226074,155.144775390625,101.568977355957,86.6471862792969,164.048919677734,81.0759658813477,11.1770544052124,-32.7683143615723,30.1072578430176,131.505325317383,59.8440208435059,190.887100219727
5.41257667541504,106.914848327637,42.8505973815918,140.753677368164,18.552526473999,88.381591796875,105.220481872559,217.513229370117,14.6820774078369,164.312881469727,100.129898071289,132.818511962891,-20.081298828125,120.667861938477,112.747489929199,66.0933151245117,-20.4929389953613,157.16584777832,67.4216079711914,46.1178932189941,70.0595779418945,152.560089111328,92.2206039428711,124.207717895508,136.77587890625,78.0651092529297,-79.0105285644531,153.64094543457,8.03940010070801,159.892181396484,46.5096015930176,176.812225341797
-30.4184837341309,122.095283508301,-43.3570175170898,129.79264831543,7.34877634048462,114.072410583496,29.5514011383057,220.629119873047,51.3651924133301,160.400146484375,62.5436058044434,64.119758605957,13.5841360092163,77.8764724731445,99.8763427734375,-11.5796022415161,50.8998260498047,20.9417343139648,37.6306114196777,75.3527526855469,52.3988456726074,167.067565917969,74.5791549682617,125.008720397949,115.789482116699,77.241081237793,-64.5796432495117,146.022659301758,-13.7268047332764,134.911956787109,38.2107315063477,104.437835693359
-10.5588817596436,98.9606399536133,-62.9253196716309,113.552734375,-0.897096872329712,113.719764709473,17.9159698486328,174.585021972656,-2.30622792243958,153.340759277344,61.1591911315918,-11.553858757019,83.2462768554688,-19.9785709381104,66.4025268554688,-64.5708923339844,156.147003173828,-134.942474365234,37.2209320068359,21.6524963378906,33.2338943481445,130.359558105469,50.8579711914062,86.3824996948242,97.5990219116211,75.3131713867188,95.1308898925781,31.2199268341064,2.63600564002991,84.0531158447266,50.6941223144531,28.0511875152588
